company_id,company_name,normalized_domain,company_type,include_rule_B,rule_B_token_ticker,rule_B_token_name,rule_B_token_url,confidence,needs_manual_review
469542-79,SOV,sfb-tech.com,protocol_or_network,yes,"[""SOV""]","[""SOV""]","[""https://sfb-tech.com/""]",high,no
469553-95,Superfluid,superfluid.org,protocol_or_network,yes,"[""SUP""]","[""Superfluid""]","[""https://superfluid.org/post/introducing-sup-the-superfluid-token/""]",high,no
469561-96,Human Protocol,humanprotocol.org,protocol_or_network,yes,"[""HMT""]","[""HMT""]","[""https://humanprotocol.org/hmt-token""]",high,no
469562-14,Venue.One,venue.one,protocol_or_network,yes,"[""VENO""]","[""VENO""]","[""https://docs.venue.one/faq""]",high,no
469584-64,Pylons,pylons.tech,protocol_or_network,yes,"[""ROCK""]","[""Bedrock""]","[""https://www.pylons.tech/home/""]",high,no
469600-75,StarryNift,starrynift.art,gaming_or_nft,yes,"[""SNIFT""]","[""SNIFT""]","[""https://docs.starrynift.art/tokenomics""]",high,no
469605-70,Concensum,concensum.org,dapp_or_product,yes,"[""CEN""]","[""Concensum""]","[""https://coinmarketcap.com/currencies/concensum/""]",high,no
469633-60,RocketX (Financial Software),rocketx.exchange,protocol_or_network,yes,"[""RVF""]","[""RocketX""]","[""https://www.rocketx.exchange/blog/rocketx-mission-to-maximise-value/""]",high,no
469634-50,Synthetify,synthetify.io,protocol_or_network,yes,"[""SNY""]","[""Synthetify""]","[""https://coinmarketcap.com/currencies/synthetify/""]",high,no
469635-04,MODA DAO,moda.audio,protocol_or_network,yes,"[""MODA""]","[""MODA""]","[""https://coinmarketcap.com/currencies/moda-dao/""]",high,no
469676-44,Chintai,chintai.io,protocol_or_network,yes,"[""CHEX""]","[""CHEX""]","[""https://chintainexus.com/chex""]",high,no
469747-63,Synapse Network,synapse.network,protocol_or_network,yes,"[""ZKSNP""]","[""Synapse Network""]","[""https://synapse.network/about-us""]",medium,no
469783-45,CityCoins,citycoins.co,protocol_or_network,yes,"[""MIA"", ""NYC""]","[""MiamiCoin"", ""NewYorkCityCoin""]","[""https://docs.citycoins.co/core-protocol/token-configuration""]",high,no
469789-39,fidentiaX,fidentiax.com,dapp_or_product,yes,"[""FDX""]","[""FidentiaX""]","[""https://coinmarketcap.com/currencies/fidentiax/""]",high,no
469868-86,Palm NFT Studio,palmnftstudio.com,gaming_or_nft,yes,"[""PALM""]","[""Palm""]","[""https://thirdweb.com/palm""]",low,no
469875-61,ZeroOne (Financial Software),01.finance,protocol_or_network,yes,"[""ZO""]","[""ZeroOne""]","[""https://www.coincarp.com/currencies/zeroone/""]",high,no
469890-64,RedStone (Baar),redstone.finance,protocol_or_network,yes,"[""RED""]","[""RED""]","[""https://blog.redstone.finance/2025/02/12/introducing-red-tokenomics/""]",high,no
469946-26,Holograph,holograph.xyz,protocol_or_network,yes,"[""HLG""]","[""Holograph""]","[""https://coinmarketcap.com/currencies/holograph/""]",high,no
469950-85,MiL.k Alliance,milkalliance.io,protocol_or_network,yes,"[""MLK"", ""LZM""]","[""Milk Coin"", ""LoungeM""]","[""https://www.coingecko.com/en/coins/milk-alliance"", ""https://coinmarketcap.com/currencies/milk-alliance-lzm/""]",high,no
469977-58,Envelop,envelop.is,protocol_or_network,yes,"[""NIFTSY""]","[""Envelop""]","[""https://coinmarketcap.com/currencies/envelop/""]",high,no
469978-39,Nutbox,nutbox.io,protocol_or_network,yes,"[""NUT""]","[""NUT""]","[""https://docs.nutbox.io/white_paper/applications.html""]",high,no
469981-45,Vee Finance,vee.finance,protocol_or_network,yes,"[""VEE""]","[""VEE""]","[""https://docs.vee.finance/governance/tokenomics""]",high,no
469991-53,Lumera (Financial Services),lumera.io,protocol_or_network,yes,"[""LUME""]","[""LUME""]","[""https://lumera.io/lume-tokenomics-explained-distribution-vesting-and-long-term-value/""]",high,no
470004-22,Interlay,interlay.io,protocol_or_network,yes,"[""INTR""]","[""INTR""]","[""https://coinmarketcap.com/currencies/interlay-intr/""]",high,no
470017-45,OpenLeverage,openleverage.finance,protocol_or_network,yes,"[""OLE"", ""xOLE""]","[""OLE"", ""xOLE""]","[""https://docs.openleverage.finance/main/ole-token-v2/token-info"", ""https://docs.openleverage.finance/main/rewards/staking-and-xole""]",high,no
470052-64,Parasset,parasset.top,protocol_or_network,yes,"[""ASET""]","[""ASET""]","[""https://coinmarketcap.com/currencies/parasset/""]",high,no
470053-45,Coinversation,coinversation.io,protocol_or_network,yes,"[""CTO""]","[""Coinversation""]","[""https://coinmarketcap.com/currencies/coinversation/""]",high,no
470068-21,Idavoll,idavoll.network,protocol_or_network,yes,"[""IDV""]","[""IDV""]","[""https://coinmarketcap.com/currencies/idavoll-network/""]",high,no
470069-56,Sukhavati,sukhavati.io,infrastructure_or_data,yes,"[""SKT""]","[""Sukhavati Network Token""]","[""https://etherscan.io/token/0x012e0e6342308b247f36ee500ecb14dc77a7a8c1""]",high,no
470431-18,Symmetry (Financial Software),symmetry.fi,protocol_or_network,yes,"[""SMF""]","[""SMF""]","[""https://coinmarketcap.com/currencies/symmetry/""]",medium,no
470442-88,DePay,depay.com,dapp_or_product,yes,"[""DEPAY""]","[""DePay""]","[""https://depay.com/token""]",high,no
470488-24,Gasp,gasp.xyz,protocol_or_network,yes,"[""GASP""]","[""Gasp Token""]","[""https://docs.gasp.xyz/the-gasp-token""]",high,no
470505-07,Pyth Network,pyth.network,protocol_or_network,yes,"[""PYTH""]","[""PYTH""]","[""https://docs.pyth.network/pyth-token""]",high,no
470525-68,4K,4k.com,protocol_or_network,yes,"[""4K""]","[""4K Token""]","[""https://4k.com/""]",high,no
470539-00,Flurry Finance,flurry.finance,protocol_or_network,yes,"[""FLURRY""]","[""FLURRY""]","[""https://docs.flurry.finance/flurry-finance/governance/usdflurry-governance-token""]",high,no
470572-30,Kelvin Virtual Private Network,kelvpn.com,infrastructure_or_data,yes,"[""KEL""]","[""KelVPN""]","[""https://kelvpn.com/about-token""]",high,no
470572-75,Freeway (Financial Software),freeway.io,dapp_or_product,yes,"[""FWT""]","[""Freeway Token""]","[""https://coinmarketcap.com/currencies/freeway-token/""]",high,no
470573-20,AuditChain,auditchain.com,protocol_or_network,yes,"[""AUDT""]","[""Auditchain""]","[""https://coinmarketcap.com/currencies/auditchain/""]",high,no
470574-82,SelfKey,selfkey.org,wallet_or_custody,yes,"[""SFI""]","[""Singularity Finance""]","[""https://docs.singularityfinance.ai/tokenomics-and-utility/token-utility""]",medium,no
470590-39,Cellframe,cellframe.net,protocol_or_network,yes,"[""CELL""]","[""CELL""]","[""https://cellframe.net/faq/""]",high,no
470597-77,Nebula AI,nebula-ai.com,infrastructure_or_data,yes,"[""NAI""]","[""Nebula AI""]","[""https://docs.nebulanetwork.ai/overview/usdnai""]",high,no
470613-16,Roxe,roxe.io,protocol_or_network,yes,"[""ROC""]","[""Roxe Cash""]","[""https://coinmarketcap.com/currencies/roxe-cash/""]",high,no
470614-87,The World Marketplace,safex.market,dapp_or_product,yes,"[""SFX"", ""SFT""]","[""Safex Cash"", ""Safex Token""]","[""https://safex.live/"", ""https://www.coinbase.com/en-ca/price/safex-token""]",high,no
470658-61,Modernizing Park Chain,mpark.cc,protocol_or_network,yes,"[""MPC""]","[""Modernizing Park Chain""]","[""https://coinpaprika.com/coin/mpc-modernizing-park-chain/""]",medium,no
470706-22,Swopblock,swopblock.org,protocol_or_network,yes,"[""SWOBL""]","[""Swopblock""]","[""https://www.swopblock.com/about""]",high,no
470721-25,Metaplex Foundation,metaplex.com,protocol_or_network,yes,"[""MPLX""]","[""Metaplex""]","[""https://www.coingecko.com/en/coins/metaplex""]",high,no
470742-58,Derive (Financial Software),derive.xyz,protocol_or_network,yes,"[""DRV""]","[""DRV""]","[""https://docs.derive.xyz/docs/token""]",high,no
470743-21,RealToken,realt.co,dapp_or_product,yes,"[""REG""]","[""RealToken Ecosystem Governance""]","[""https://www.coingecko.com/en/coins/realtoken-ecosystem-governance""]",high,no
470752-66,Sign,sign.global,infrastructure_or_data,yes,"[""SIGN""]","[""Sign""]","[""https://sign.global/sign""]",high,no
470788-75,Saber,app.saber.so,protocol_or_network,yes,"[""SBR""]","[""Saber""]","[""https://www.coingecko.com/en/coins/saber""]",high,no
470821-78,DEIP,deip.world,protocol_or_network,yes,"[""DEIP""]","[""DEIP token""]","[""https://coinmarketcap.com/currencies/deip-protocol/""]",high,no
470847-43,Supra,supra.com,protocol_or_network,yes,"[""SUPRA""]","[""Supra""]","[""https://www.coingecko.com/en/coins/supra""]",high,no
470875-96,Thales,thalesmarket.io,protocol_or_network,yes,"[""THALES""]","[""THALES""]","[""https://docs.thalesmarket.io/thales-token/thales-tokenomics""]",high,no
470882-53,Secured Finance,secured.finance,protocol_or_network,yes,"[""USDFC""]","[""USDFC""]","[""https://docs.secured.finance/usdfc-stablecoin/overview""]",high,no
470979-73,DEGO,dego.finance,protocol_or_network,yes,"[""DEGO""]","[""Dego Finance""]","[""https://www.coingecko.com/en/coins/dego-finance""]",high,no
470988-73,Ares Protocol,aresprotocol.com,protocol_or_network,yes,"[""ARES""]","[""Ares Protocol""]","[""https://www.aresprotocol.com/""]",high,no
471089-26,OBORTECH,obortech.io,infrastructure_or_data,yes,"[""OBOT""]","[""Obortech""]","[""https://coinmarketcap.com/currencies/obortech/""]",high,no
471093-94,Subsocial,subsocial.network,protocol_or_network,yes,"[""SUB""]","[""Subsocial""]","[""https://coinmarketcap.com/currencies/subsocial/""]",high,no
471104-29,ShdwDrive,shdwdrive.com,infrastructure_or_data,yes,"[""SHDW""]","[""Shadow Token""]","[""https://coinmarketcap.com/currencies/genesysgo-shadow/""]",medium,no
471151-90,Galxe,galxe.com,dapp_or_product,yes,"[""G""]","[""G""]","[""https://docs.gravity.xyz/tokens/g-token""]",high,no
471166-57,Neuron,neuron.world,infrastructure_or_data,yes,"[""NRN""]","[""NRN""]","[""https://www.neuron.world/""]",medium,no
471234-34,PAD (Financial Software),pad.fi,dapp_or_product,yes,"[""PAD""]","[""PAD""]","[""https://aurora.dev/tokens/pad""]",high,no
471277-63,Picipo,picipo.io,gaming_or_nft,yes,"[""PICIPO""]","[""PICIPO""]","[""https://coinmarketcap.com/currencies/picipo/""]",medium,no
471308-59,Eczodex,eczodex.com,protocol_or_network,yes,"[""USDE""]","[""Eczodex USD CDP Stablecoin""]","[""https://sepolia.etherscan.io/token/0x3d2f8ad00ba8aeb3836ace404071da042cc604c6""]",medium,no
471436-84,Vera (Financial Services),vera.financial,protocol_or_network,yes,"[""VERA""]","[""VERA""]","[""https://docs.vera.financial/faq/tokenmetrics""]",high,no
471463-03,ReSource Credit,docs.resource.finance,protocol_or_network,yes,"[""SOURCE""]","[""ReSource Protocol""]","[""https://www.coingecko.com/en/coins/resource-protocol""]",high,no
471491-11,Eloncity,eloncity.io,protocol_or_network,yes,"[""ELONS""]","[""ElonCity Token""]","[""https://coinpaprika.com/coin/elons-eloncity-token/""]",medium,yes
471512-44,Exactly,exact.ly,protocol_or_network,yes,"[""EXA""]","[""Exactly Protocol""]","[""https://coinmarketcap.com/currencies/exactly-protocol/""]",high,no
471556-81,Float Protocol,floatprotocol.com,protocol_or_network,yes,"[""FLOAT"", ""BANK""]","[""FLOAT"", ""BANK""]","[""https://coincodex.com/crypto/float-protocol-float/"", ""https://cryptoslate.com/coins/float-protocol/""]",medium,no
471562-48,Bankroll.,bankroll.network,protocol_or_network,yes,"[""BNKR"", ""BNKRX""]","[""Bankroll Network"", ""BankrX""]","[""https://coinmarketcap.com/currencies/bankroll-network/"", ""https://bankroll.network/bnkrx.html""]",high,no
471566-08,Marnotaur,marnotaur.com,protocol_or_network,yes,"[""TAUR""]","[""Marnotaur""]","[""https://coinmarketcap.com/currencies/marnotaur/""]",high,no
471595-78,Maison Reserve,maisonreserve.com,dapp_or_product,yes,"[""MAISON""]","[""MAISON""]","[""https://www.maisonreserve.com/""]",medium,no
471640-24,Volatility Protocol,volatility.com,protocol_or_network,yes,"[""VOL""]","[""Volatility Protocol Token""]","[""https://coinmarketcap.com/currencies/volatility-protocol-token/""]",medium,yes
471640-96,Pera Labs (Financial Services),pera.finance,protocol_or_network,yes,"[""PERA""]","[""PERA""]","[""https://coinmarketcap.com/currencies/pera-finance/""]",medium,no
471656-71,Mint Club,mint.club,protocol_or_network,yes,"[""MT""]","[""Mint Token""]","[""https://coinmarketcap.com/currencies/mint-token/""]",high,no
471670-21,Highstreet (Financial Software),highstreet.market,gaming_or_nft,yes,"[""HIGH"", ""STREET""]","[""Highstreet"", ""Street""]","[""https://www.highstreet.market/token-distribution"", ""https://coinmarketcap.com/currencies/highstreet/""]",high,no
471707-20,Helmet.Insure,helmet.insure,protocol_or_network,yes,"[""HELMET""]","[""HELMET""]","[""https://helmet-insure.gitbook.io/helmet/token/helmet-token""]",high,no
471732-67,DragonBite,dragonbite.sg,dapp_or_product,yes,"[""BITE""]","[""DragonBite""]","[""https://coinmarketcap.com/currencies/dragonbite/""]",medium,no
471791-80,DeFi Land,defiland.app,gaming_or_nft,yes,"[""DFL""]","[""DeFi Land token""]","[""https://docs.defiland.app/dfl-token/defi-land-token-dfl""]",high,no
471793-06,Plutos Network,plutos.network,protocol_or_network,yes,"[""PLUT""]","[""Plutos Network""]","[""https://coinmarketcap.com/currencies/plutos-network/""]",low,yes
471807-64,KYVE,kyve.network,protocol_or_network,yes,"[""KYVE""]","[""KYVE""]","[""https://docs.kyve.network/""]",high,no
471826-36,Warp Finance,warp.finance,dapp_or_product,yes,"[""WARP""]","[""Warp Finance""]","[""https://coinmarketcap.com/currencies/warp-finance/""]",high,no
471828-97,Alpaca Finance,alpacafinance.org,protocol_or_network,yes,"[""ALPACA""]","[""ALPACA""]","[""https://docs.alpacafinance.org/tokenomics/alpaca-tokens""]",high,no
471843-82,ClearDAO,cleardao.com,protocol_or_network,yes,"[""CLH""]","[""CLH""]","[""https://faq.cleardao.com/getting-started/cleardao-token""]",high,no
471950-74,G.U.Group,gu-group.com,infrastructure_or_data,yes,"[""JOC""]","[""JOC Coin""]","[""https://www.japanopenchain.org/en/docs/gas-token/transaction-fee-token/""]",high,no
472092-49,Hats Finance,hats.finance,security_or_compliance,yes,"[""HAT""]","[""HAT""]","[""https://hats.finance/tge""]",high,no
472173-40,Ulti Arena,ultiarena.com,gaming_or_nft,yes,"[""ULTI""]","[""ULTI""]","[""https://coinmarketcap.com/currencies/ulti-arena/""]",medium,no
472182-85,ThreeFold (IT Consulting and Outsourcing),threefold.io,protocol_or_network,yes,"[""TFT""]","[""ThreeFold Token""]","[""https://manual.threefold.io/labs/documentation/threefold_token/""]",high,no
472186-45,UniqueOne Network,unique.one,protocol_or_network,yes,"[""UNET""]","[""UniqueOne Network""]","[""https://gov.ref.finance/t/whitelisting-uniqueone-network-unet/769""]",medium,no
472189-24,Mars Ecosystem,marsecosystem.com,protocol_or_network,yes,"[""XMS""]","[""Mars Ecosystem Token""]","[""https://docs.marsecosystem.com/whitepaper/mars-ecosystem-token""]",high,no
472208-05,Evrynet,evrynet.io,protocol_or_network,yes,"[""EVRY""]","[""Evrynet""]","[""https://evrynet.io/""]",high,no
472224-97,Ballast Finance,ballast.finance,protocol_or_network,yes,"[""BLST"", ""BALFI""]","[""Ballast Token""]","[""https://coindiscovery.app/coin/ballast-community-dao/overview"", ""https://bitcointalk.org/index.php?topic=5384414.0""]",low,yes
472260-07,IXS (Financial Software),ixs.finance,infrastructure_or_data,yes,"[""IXS""]","[""IXS""]","[""https://www.ixs.finance/for-individuals/ixs-token""]",high,no
472286-17,UXD Protocol,uxd.fi,protocol_or_network,yes,"[""UXP""]","[""UXD Protocol""]","[""https://docs.uxd.fi/uxdprotocol/overview/governance-token-uxp""]",high,no
472290-22,Cyber,cyber.co,protocol_or_network,yes,"[""CYBER""]","[""CYBER""]","[""https://docs.cyber.co/""]",high,no
472327-66,StackOS,stackos.io,protocol_or_network,yes,"[""STACK""]","[""StackOS Token""]","[""https://docs.stackos.io/stackos-docs/tokens/add-usdstack-to-metamask""]",high,no
472349-62,Zenlink,zenlink.pro,protocol_or_network,yes,"[""ZLK""]","[""ZLK""]","[""https://coinmarketcap.com/currencies/zenlink/""]",high,no
472351-33,Lien Finance,lien.finance,protocol_or_network,yes,"[""LIEN""]","[""Lien Token""]","[""https://coinmarketcap.com/currencies/lien/""]",medium,no
472374-19,Myriad.Social,myriad.social,protocol_or_network,yes,"[""MYRIA""]","[""Myriad Social""]","[""https://coinmarketcap.com/currencies/myriad-social/""]",high,no
472375-18,MEXC,mexc.com,exchange_or_broker,yes,"[""MX""]","[""MX Token""]","[""https://www.mexc.com/tokens/MX""]",high,no
472385-71,VaultCraft,app.vaultcraft.io,protocol_or_network,yes,"[""VCX""]","[""VaultCraft""]","[""https://docs.vaultcraft.io/tokenomics/vcx/vcx""]",high,no
472428-37,deBridge Finance,debridge.finance,protocol_or_network,yes,"[""DBR""]","[""DBR""]","[""https://debridge.finance/learn/blog/debridge-introduces-dbr/""]",high,no
472452-49,MRHB,mrhb.network,protocol_or_network,yes,"[""MRHB""]","[""MRHB""]","[""https://wp.mrhb.network/governance/""]",high,no
472506-13,Oort (Financial Software),oortech.com,infrastructure_or_data,yes,"[""OORT""]","[""OORT""]","[""https://docs.oortech.com/oort/about-oort/tokenomics""]",high,no
472516-75,Bright Union,brightunion.io,protocol_or_network,yes,"[""BRIGHT""]","[""Bright Union""]","[""https://docs.brightunion.io/how-to-guide/buy-bright""]",high,no
472577-32,Alephium,alephium.org,protocol_or_network,yes,"[""ALPH""]","[""ALPH""]","[""https://alephium.org/news/post/alephium-tokenomics-61d59b51029c/""]",high,no
481220-65,DeSpace Protocol,despace.io,protocol_or_network,yes,"[""DES""]","[""DES coin""]","[""https://despace.io/""]",high,no
481364-02,Minterest,minterest.com,protocol_or_network,yes,"[""MINTY""]","[""MINTY""]","[""https://docs.minterest.com/minterest-faq/minterest-minty""]",high,no
481395-34,LayerZero,layerzero.network,protocol_or_network,yes,"[""ZRO""]","[""ZRO""]","[""https://info.layerzero.foundation/introducing-zro-d39df554a9b7""]",high,no
481455-01,Structure,structure.fi,protocol_or_network,yes,"[""STF""]","[""STF""]","[""https://coinmarketcap.com/currencies/structure-finance/""]",high,no
481455-19,Vader,vaderprotocol.io,protocol_or_network,yes,"[""VADER"", ""USDV""]","[""VADER"", ""USDV""]","[""https://docs.vaderprotocol.io/whitepaper/abstract/vader-token"", ""https://docs.vaderprotocol.io/vader-protocol/what-is-vader-protocol""]",high,no
481458-07,Huddle01,huddle01.com,protocol_or_network,yes,"[""HUDL""]","[""HUDL""]","[""https://huddle01.com/media-node/documentation/huddle01-token/hudl""]",high,no
481483-00,Papyrus Network,papyrus.network,protocol_or_network,yes,"[""PPR""]","[""Papyrus""]","[""https://papyrus-network.readthedocs.io/en/latest/doc/network_architecture.html""]",high,no
481519-90,Taker Labs,taker.xyz,protocol_or_network,yes,"[""TAKER""]","[""TAKER""]","[""https://docs.taker.xyz/taker/taker-protocol/taker-chain/overview""]",high,no
481532-50,Fuel Labs,fuel.network,protocol_or_network,yes,"[""FUEL""]","[""Fuel Network""]","[""https://docs.fuel.network/docs/fuel-token-overview/""]",high,no
481543-48,Portal to Bitcoin,portaltobitcoin.com,protocol_or_network,yes,"[""PTB""]","[""Portal To Bitcoin""]","[""https://coinmarketcap.com/currencies/portaltobitcoin/""]",high,no
481654-36,CompliFi,docs.compli.fi,protocol_or_network,yes,"[""COMFI""]","[""COMFI""]","[""https://docs.compli.fi/community/comfi-token""]",high,no
481665-70,Grape Protocol,grapes.network,protocol_or_network,yes,"[""GRAPE""]","[""GRAPE""]","[""https://docs.grapes.network/grape-network/tokenomics-and-treasury/tokenomics""]",high,no
481671-82,Sarcophagus,app.sarcophagus.io,protocol_or_network,yes,"[""SARCO""]","[""SARCO""]","[""https://sarcophagus.io/assets/pdf/LITEPAPER_V0.3.pdf""]",high,no
481796-02,Point Network,pointnetwork.io,protocol_or_network,yes,"[""POINT""]","[""POINT Token""]","[""https://docs.pointnetwork.io/docs/point-token""]",high,no
481864-42,Angle (Financial Software),angle.money,protocol_or_network,yes,"[""ANGLE"", ""EURA"", ""USDA""]","[""ANGLE governance token"", ""EURA stablecoin"", ""USDA stablecoin""]","[""https://docs.angle.money/governance/angle-token"", ""https://docs.angle.money/overview/stablecoins""]",high,no
481901-32,Xriba,xriba.com,protocol_or_network,yes,"[""XRA""]","[""Xriba Token""]","[""https://coinmarketcap.com/currencies/xriba/""]",medium,no
481944-88,5ire,5ire.webflow.io,protocol_or_network,yes,"[""5IRE""]","[""5ire""]","[""https://coinmarketcap.com/currencies/5ire/""]",high,no
481952-53,Layer3,layer3.xyz,protocol_or_network,yes,"[""L3""]","[""Layer3""]","[""https://docs.layer3foundation.org/governance""]",high,no
481960-54,Kokoa Finance,kokoa.finance,protocol_or_network,yes,"[""KSD"", ""KOKOA""]","[""KSD stablecoin"", ""KOKOA governance token""]","[""https://docs.kokoa.finance/"", ""https://coinmarketcap.com/currencies/kokoa-finance/""]",high,no
481981-15,Polystarter,polystarter.com,dapp_or_product,yes,"[""POLR""]","[""PolyStarter""]","[""https://coinmarketcap.com/currencies/polystarter/""]",medium,yes
481986-10,Rarimo,rarimo.com,infrastructure_or_data,yes,"[""RMO""]","[""RMO""]","[""https://docs.rarimo.com/resources/glossary/""]",high,no
481990-60,Forta Network,forta.org,protocol_or_network,yes,"[""FORT""]","[""FORT Token""]","[""https://www.forta.org/fort""]",high,no
482092-48,Spectra,spectra.finance,protocol_or_network,yes,"[""SPECTRA""]","[""Spectra""]","[""https://docs.spectra.finance/tokenomics/spectra""]",high,no
482109-58,Openfabric (Business/Productivity Software),openfabric.ai,protocol_or_network,yes,"[""OFN""]","[""Openfabric""]","[""https://docs.openfabric.ai/token/utility/""]",high,no
482111-74,Juggernaut,jgndefi.com,protocol_or_network,yes,"[""JGN""]","[""Juggernaut""]","[""https://coinmarketcap.com/currencies/juggernaut/""]",high,no
482283-19,XLD,x-network.io,exchange_or_broker,yes,"[""X"", ""XUSD""]","[""X Token"", ""XUSD""]","[""https://docs.x-network.io/x-docs/x-tokenomics"", ""https://docs.x-network.io/x-docs/x-ecosystem/xusd-native-stablecoin-of-x-network""]",high,no
482334-31,t3rn,t3rn.io,protocol_or_network,yes,"[""TRN""]","[""TRN""]","[""https://www.t3rn.io/blog/tokenomics""]",high,no
482334-67,Mel Systems,melproject.org,protocol_or_network,yes,"[""MEL"", ""SYM""]","[""MEL"", ""SYM""]","[""https://ancient-docs.melproject.org/basic-concepts/05-tokenomics/""]",high,no
482468-41,Soldex,soldex.ai,exchange_or_broker,yes,"[""SOLX""]","[""Soldex""]","[""https://coinmarketcap.com/currencies/soldex/""]",high,no
482500-54,DotOracle,dotoracle.network,protocol_or_network,yes,"[""DTO""]","[""DotOracle""]","[""https://coinmarketcap.com/currencies/dotoracle/""]",high,no
482500-72,GameStarter,gamestarter.com,gaming_or_nft,yes,"[""GAME""]","[""GAME""]","[""https://docs.gamestarter.com/token-economy/tokenomics""]",high,no
482506-84,Staax,staaxapp.com,dapp_or_product,yes,"[""STAX""]","[""STAX Token""]","[""https://staxtoken.io/""]",high,no
482517-82,FutureCoin,e-futurecoin.com,exchange_or_broker,yes,"[""FUTURE""]","[""FutureCoin""]","[""https://coinmarketcap.com/currencies/futurecoin/""]",high,no
482518-54,InfinityPad,infinitypad.com,protocol_or_network,yes,"[""INFP""]","[""InfinityPad""]","[""https://coinmarketcap.com/currencies/infinitypad/""]",high,no
482533-30,THINK Agents,thinkagents.ai,protocol_or_network,yes,"[""THINK""]","[""THINK Token""]","[""https://docs.thinkagents.ai/tokens-and-governance/think-token-and-governance""]",high,no
482547-16,Aurora (Software Development Applications),aurora.dev,protocol_or_network,yes,"[""AURORA""]","[""AURORA""]","[""https://doc.aurora.dev/getting-started/tokenomics/""]",high,no
482547-52,Bittensor,bittensor.com,protocol_or_network,yes,"[""TAO""]","[""Bittensor""]","[""https://docs.learnbittensor.org/concepts/tokenomics/tao""]",high,no
482594-86,Canza Finance,canza.io,protocol_or_network,yes,"[""CAN""]","[""CAN""]","[""https://coinmarketcap.com/currencies/canza-finance/""]",high,no
482622-94,Olympus DAO,olympusdao.finance,protocol_or_network,yes,"[""OHM""]","[""OHM""]","[""https://coinmarketcap.com/currencies/olympus/""]",high,no
482648-23,Obol Labs,obol.org,protocol_or_network,yes,"[""OBOL""]","[""OBOL Token""]","[""https://legacy-docs.obol.org/gov/governance/obol-token""]",high,no
482660-92,Taksh,taksh.xyz,dapp_or_product,yes,"[""TAKSH""]","[""TAKSH""]","[""https://sourcehat.com/audits/TakshAvalanche/""]",medium,no
482673-97,Omni Network,nomina.io,protocol_or_network,yes,"[""NOM""]","[""Nomina""]","[""https://coinmarketcap.com/currencies/nomina/""]",high,no
482717-26,Meld (Financial Software),meld.com,protocol_or_network,yes,"[""MELD""]","[""MELD""]","[""https://coinmarketcap.com/currencies/meld/""]",medium,no
482723-02,Gaia EverWorld,gaiaworld.com,gaming_or_nft,yes,"[""GAIA""]","[""GAIA Everworld""]","[""https://coinmarketcap.com/currencies/gaia-everworld/""]",high,no
483060-43,Over Protocol,over.network,protocol_or_network,yes,"[""OVER""]","[""OVER""]","[""https://www.coingecko.com/en/coins/overprotocol""]",high,no
483066-64,Polarise,polarise.org,protocol_or_network,yes,"[""RISE""]","[""RISE""]","[""https://docs.polarise.org/welcome-to-polarise/get-started-on-polarise""]",high,no
483087-79,Bitcar,bitcar.io,dapp_or_product,yes,"[""BITCAR""]","[""Bitcar""]","[""https://coinmarketcap.com/currencies/bitcar/""]",high,no
483096-16,Ubiquity DAO,ubq.fi,protocol_or_network,yes,"[""uAD"", ""UBQ"", ""uCR""]","[""Ubiquity Dollar"", ""UBQ"", ""uCR""]","[""https://dao.ubq.fi/token-list-v1""]",high,no
483176-35,Beam Interface,onbeam.com,protocol_or_network,yes,"[""BEAM""]","[""BEAM""]","[""https://docs.onbeam.com/token""]",high,no
483187-78,DeNet,denet.pro,protocol_or_network,yes,"[""DE"", ""TBY""]","[""DE"", ""TBY""]","[""https://docs.denet.pro/de.html"", ""https://docs.denet.pro/tby.html""]",high,no
483217-39,BSCStation,bscs.finance,protocol_or_network,yes,"[""BSCS""]","[""BSCS""]","[""https://www.coingecko.com/en/coins/bscs""]",high,no
483252-76,ChainVerse,chainverse.org,gaming_or_nft,yes,"[""SCREE""]","[""Screehavin""]","[""https://coinmarketcap.com/currencies/screehavin/""]",medium,yes
483279-49,DeFi Devs,defidevs.io,infrastructure_or_data,yes,"[""ACME"", ""WACME""]","[""ACME"", ""Wrapped Accumulate""]","[""https://accumulatenetwork.io/learn/"", ""https://docs.accumulatenetwork.io/accumulate/tutorials/bridge/how-to-use-the-accumulate-ethereum-bridge""]",high,no
483294-43,Ex Populus,expopulus.com,gaming_or_nft,yes,"[""XAI"", ""esXAI""]","[""Xai"", ""esXAI""]","[""https://xai-foundation.gitbook.io/xai-network/about-xai/xai-introduction/xai-token"", ""https://xai-foundation.gitbook.io/xai-network/about-xai/xai-tokenomics/esxai-tokens-utility-and-purpose""]",high,no
483331-87,Friends With Benefits,fwb.help,dapp_or_product,yes,"[""FWB""]","[""FWB""]","[""https://coinmarketcap.com/currencies/friends-with-benefits-pro/""]",high,no
483366-97,Beta (Financial Software),betafinance.org,protocol_or_network,yes,"[""BETA""]","[""Beta Finance""]","[""https://www.betafinance.org/BetaWhitepaperAndDisclaimer.pdf""]",high,no
483403-87,MDEX (Financial Software),mdex.com,exchange_or_broker,yes,"[""MDX""]","[""Mdex""]","[""https://coinmarketcap.com/currencies/mdex/""]",high,yes
483439-96,Vena Network,vena.network,protocol_or_network,yes,"[""VENA""]","[""Vena Network""]","[""https://coinmarketcap.com/currencies/vena/""]",low,yes
